Captured On,Real-Time Temperature
1/26/2018,-11.69
1/26/2018,-14
1/26/2018,-12.81
1/26/2018,-11.25
1/26/2018,-11.63
1/26/2018,-14.13
1/26/2018,-15.56
1/26/2018,-15.75
1/26/2018,-12.38
1/26/2018,-15.75
1/26/2018,-11.75
1/26/2018,-15.25
1/26/2018,-11.75
1/26/2018,-13.75
1/26/2018,-15.19
1/26/2018,-13.06
1/26/2018,-15.69
1/26/2018,-16
1/26/2018,-11.94
1/26/2018,-14.88
1/26/2018,-15.88
1/26/2018,-10.13
1/26/2018,-12.06
1/26/2018,-14.81
1/26/2018,-13.06
1/26/2018,-5.25
1/26/2018,1.38
1/26/2018,-1.06
1/26/2018,-5.94
1/26/2018,-8.75
1/26/2018,-11.44
1/26/2018,-13.19
1/26/2018,-13.94
1/26/2018,-15.06
1/26/2018,-15.81
1/26/2018,-11.69
1/26/2018,-14.56
1/26/2018,-15.38
1/26/2018,-12.38
1/26/2018,-15.19
1/26/2018,-12.38
1/26/2018,-13.75
1/26/2018,-14.5
1/26/2018,-14.19
1/26/2018,-14.31
1/26/2018,-14.19
1/26/2018,-13.69
1/26/2018,-13
1/26/2018,-13.69
1/26/2018,-7.38
1/26/2018,-10.69
1/26/2018,-12.31
1/26/2018,-13.06
1/26/2018,-13.63
1/26/2018,-14.19
1/26/2018,-14.19
1/26/2018,-14.63
1/26/2018,-13.31
1/26/2018,-14.81
1/26/2018,-13.06
1/26/2018,-15.31
1/26/2018,-12.88
1/26/2018,-15.44
1/26/2018,-12.69
1/26/2018,-15.94
1/26/2018,-8.81
1/26/2018,-14.13
1/26/2018,-14.19
1/26/2018,-13.38
1/26/2018,-15.88
1/26/2018,-11.69
1/26/2018,-15.81
1/26/2018,-11.63
1/26/2018,-10.88
1/26/2018,-3.69
1/26/2018,2.25
1/26/2018,0.25
1/26/2018,-3.13
1/26/2018,-8
1/26/2018,-11.06
1/26/2018,-13
1/26/2018,-7
1/26/2018,-10.88
1/26/2018,-11.38
1/26/2018,-13.5
1/26/2018,-15.06
1/26/2018,-13.31
1/26/2018,-14.81
1/26/2018,-15.5
1/26/2018,-12.13
1/26/2018,-15.25
1/26/2018,-11.56
1/26/2018,-14.13
1/26/2018,-14.5
1/26/2018,-12.94
1/26/2018,-15.88
1/26/2018,-12.06
1/26/2018,-15.88
1/26/2018,-11.81
1/26/2018,-15.63
1/26/2018,-11.5
1/26/2018,-15.31
1/26/2018,-11.38
1/26/2018,-15.06
1/26/2018,-11.38
1/26/2018,-14.69
1/26/2018,-13.94
1/26/2018,-13.44
1/26/2018,-14.75
1/26/2018,-13
1/26/2018,-15.56
1/26/2018,-13.63
1/26/2018,-15.31
1/26/2018,-10.5
1/26/2018,-14.56
1/26/2018,-12.81
1/26/2018,-13.88
1/26/2018,-14.5
1/26/2018,-13.06
1/26/2018,-15.88
1/26/2018,-12.06
1/26/2018,-15.69
1/26/2018,-12.25
1/26/2018,-4.63
1/26/2018,0.75
1/26/2018,-4.94
1/26/2018,-10.25
1/26/2018,-6.81
1/26/2018,-8.94
1/26/2018,-7.31
1/26/2018,-10.13
1/26/2018,-13.31
1/26/2018,-15
1/26/2018,-13
1/26/2018,-13.31
1/26/2018,-15.56
1/26/2018,-12.19
1/26/2018,-13.13
1/26/2018,-10.75
1/26/2018,-13.31
1/26/2018,-15.19
1/26/2018,-12
1/26/2018,-13.88
1/26/2018,-13.81
1/26/2018,-13.19
1/26/2018,-15.56
1/26/2018,-12.31
1/26/2018,-15.75
1/26/2018,-12.13
1/26/2018,-14.94
1/26/2018,-12.56
1/26/2018,-14.06
1/26/2018,-13
1/26/2018,-14
1/26/2018,-12.13
1/26/2018,-14.44
1/26/2018,-11.44
1/26/2018,-14.88
1/26/2018,-11.38
1/26/2018,-15.38
1/26/2018,-11.75
1/26/2018,-15.81
1/26/2018,-12.19
1/26/2018,-15.38
1/26/2018,-12.69
1/26/2018,-14.31
1/27/2018,-13.31
1/27/2018,-13.25
1/27/2018,-13.94
1/27/2018,-12.13
1/27/2018,-14.56
1/27/2018,-13.56
1/27/2018,-5.56
1/27/2018,1.38
1/27/2018,-3.19
1/27/2018,-9.06
1/27/2018,-12.06
1/27/2018,-14
1/27/2018,-15.44
1/27/2018,-11.44
1/27/2018,-14.81
1/27/2018,-11.44
1/27/2018,-14.31
1/27/2018,-12.06
1/27/2018,-14
1/27/2018,-12.88
1/27/2018,-13.81
1/27/2018,-14.25
1/27/2018,-13.56
1/27/2018,-13.5
1/27/2018,-13.63
1/27/2018,-13.56
1/27/2018,-13.5
1/27/2018,-13.63
1/27/2018,-13.25
1/27/2018,-13.75
1/27/2018,-12.94
1/27/2018,-13.94
1/27/2018,-12.63
1/27/2018,-14
1/27/2018,-12.31
1/27/2018,-14.06
1/27/2018,-12.19
1/27/2018,-14.13
1/27/2018,-12.13
1/27/2018,-14.13
1/27/2018,-12.06
1/27/2018,-14.19
1/27/2018,-12.06
1/27/2018,-14.19
1/27/2018,-12.06
1/27/2018,-14.25
1/27/2018,-11.88
1/27/2018,-14.38
1/27/2018,-11.63
1/27/2018,-14.5
1/27/2018,-11.5
1/27/2018,-14.69
1/27/2018,-11.38
1/27/2018,-14.81
1/27/2018,-12.94
1/27/2018,-4.88
1/27/2018,-0.81
1/27/2018,-7.81
1/27/2018,-11.94
1/27/2018,-14.25
1/27/2018,-15
1/27/2018,-12.44
1/27/2018,-15.56
1/27/2018,-11.94
1/27/2018,-15.44
1/27/2018,-11.81
1/27/2018,-15.5
1/27/2018,-12
1/27/2018,-15.56
1/27/2018,-12.06
1/27/2018,-15.56
1/27/2018,-12.19
1/27/2018,-15.44
1/27/2018,-12.38
1/27/2018,-15.13
1/27/2018,-10.38
1/27/2018,-12.63
1/27/2018,-15.13
1/27/2018,-11.31
1/27/2018,-14.38
1/27/2018,-15.5
1/27/2018,-11.31
1/27/2018,-14.75
1/27/2018,-12.88
1/27/2018,-13.94
1/27/2018,-14.13
1/27/2018,-13.44
1/27/2018,-14.94
1/27/2018,-13.06
1/27/2018,-15.63
1/27/2018,-11.63
1/27/2018,-15.44
1/27/2018,-11.25
1/27/2018,-14.94
1/27/2018,-6.94
1/27/2018,-11.94
1/27/2018,-14.56
1/27/2018,-15.88
1/27/2018,-11.81
1/27/2018,-14.75
1/27/2018,-12.94
1/27/2018,-13.25
1/27/2018,-15.5
1/27/2018,-13.13
1/27/2018,-5.06
1/27/2018,0.94
1/27/2018,-4.31
1/27/2018,-9.63
1/27/2018,-12.25
1/27/2018,-13.56
1/27/2018,-14.94
1/27/2018,-15.31
1/27/2018,-11.81
1/27/2018,-13.88
1/27/2018,-15.31
1/27/2018,-12.38
1/27/2018,-15.56
1/27/2018,-11.44
1/27/2018,-14.88
1/27/2018,-12.38
1/27/2018,-13.94
1/27/2018,-14.94
1/27/2018,-12.69
1/27/2018,-15.81
1/27/2018,-11.81
1/27/2018,-15.38
1/27/2018,-11.44
1/27/2018,-14.13
1/27/2018,-14.75
1/27/2018,-12.88
1/27/2018,-15.81
1/27/2018,-12
1/27/2018,-15.44
1/27/2018,-11.44
1/27/2018,-14.75
1/27/2018,-12.63
1/27/2018,-14
1/27/2018,-13.94
1/27/2018,-13.5
1/27/2018,-15
1/27/2018,-12.69
1/27/2018,-15.81
1/27/2018,-11.81
1/27/2018,-15.38
1/27/2018,-10.81
1/27/2018,-14.38
1/27/2018,-13.31
1/27/2018,-13.63
1/27/2018,-14.5
1/27/2018,-13.06
1/27/2018,-15.19
1/27/2018,-12.31
1/27/2018,-11.88
1/27/2018,-4
1/27/2018,-1.94
1/27/2018,-8.31
1/27/2018,-11.13
1/27/2018,-12.88
1/27/2018,-14.38
1/27/2018,-13.75
1/27/2018,-14.81
1/27/2018,-15.25
1/27/2018,-12.38
1/27/2018,-14.75
1/27/2018,-14.13
1/27/2018,-4.94
1/27/2018,-10.81
1/27/2018,-5.44
1/27/2018,-9.44
1/27/2018,-10.56
1/27/2018,-11.44
1/27/2018,-12.94
1/27/2018,-13.13
1/27/2018,-11.81
1/27/2018,-10.38
1/27/2018,-11.63
1/27/2018,-11.56
1/27/2018,-14.19
1/27/2018,-15.75
1/27/2018,-9.25
1/27/2018,-10.88
1/27/2018,-13.44
1/27/2018,-11.25
1/27/2018,-11.75
1/27/2018,-13.5
1/27/2018,-15
1/27/2018,-15.69
1/27/2018,-11.06
1/27/2018,-14.38
1/27/2018,-15.5
1/27/2018,-11.19
1/27/2018,-12.69
1/27/2018,-14.81
1/27/2018,-15.75
1/27/2018,-10.88
1/27/2018,-13.75
1/27/2018,-15.63
1/27/2018,-11
1/27/2018,-13.88
1/27/2018,-15.63
1/27/2018,-11.94
1/27/2018,-9.13
1/27/2018,-2.5
1/27/2018,1.38
1/27/2018,0.88
1/27/2018,-3.31
1/27/2018,-6.81
1/27/2018,-9.25
1/27/2018,-8.38
1/27/2018,-10.5
1/27/2018,-12.69
1/27/2018,-14.06
1/27/2018,-15.06
1/27/2018,-15.81
1/27/2018,-11.56
1/27/2018,-13.94
1/27/2018,-15.63
1/27/2018,-15.38
1/27/2018,-12.38
1/27/2018,-15.44
1/27/2018,-11.44
1/27/2018,-14.69
1/27/2018,-12.94
1/27/2018,-13.75
1/27/2018,-15.75
1/27/2018,-12
1/27/2018,-15.5
1/27/2018,-11.63
1/27/2018,-15.06
1/27/2018,-11.56
1/27/2018,-14.56
1/27/2018,-12.56
1/27/2018,-14
1/27/2018,-13.88
1/27/2018,-13.44
1/27/2018,-14.94
1/27/2018,-12.88
1/27/2018,-15.31
1/27/2018,-12.63
1/27/2018,-15.63
1/27/2018,-12.38
1/27/2018,-14.5
1/27/2018,-13.75
1/27/2018,-14
1/27/2018,-12.19
1/27/2018,-14.38
1/27/2018,-10.63
1/27/2018,-13.69
1/27/2018,-15.31
1/27/2018,-11.5
1/27/2018,-10.19
1/27/2018,-3.38
1/27/2018,0.81
1/27/2018,-4.75
1/27/2018,-10.5
1/27/2018,-13.38
1/27/2018,-15.25
1/27/2018,-11.38
1/27/2018,-13.75
1/27/2018,-14.88
1/27/2018,-14.81
1/27/2018,-14.69
1/27/2018,-13
1/27/2018,-15.69
1/27/2018,-11.63
1/27/2018,-14.69
1/27/2018,-11.44
1/27/2018,-14.38
1/27/2018,-15
1/27/2018,-14.5
1/27/2018,-13.25
1/27/2018,-15.69
1/27/2018,-12.5
1/27/2018,-15.81
1/27/2018,-11.88
1/27/2018,-15.44
1/27/2018,-11.56
1/27/2018,-15.06
1/27/2018,-11.94
1/27/2018,-14.5
1/27/2018,-13
1/27/2018,-14
1/27/2018,-13.63
1/27/2018,-13.69
1/27/2018,-14.06
1/27/2018,-13.5
1/27/2018,-14.13
1/27/2018,-13.5
1/27/2018,-14.19
1/27/2018,-13.5
1/27/2018,-14.25
1/27/2018,-13.38
1/27/2018,-12.19
1/27/2018,-14.81
1/28/2018,-12.63
1/28/2018,-14.06
1/28/2018,-12.56
1/28/2018,-14.19
1/28/2018,-12.81
1/28/2018,-9.94
1/28/2018,-3.19
1/28/2018,-0.5
1/28/2018,-7
1/28/2018,-11.5
1/28/2018,-14.06
1/28/2018,-15.63
1/28/2018,-12
1/28/2018,-15.31
1/28/2018,-11.5
1/28/2018,-15.06
1/28/2018,-11.5
1/28/2018,-15
1/28/2018,-11.5
1/28/2018,-15.94
1/28/2018,-12.25
1/28/2018,-15.44
1/28/2018,-13.31
1/28/2018,-13.56
1/28/2018,-14.5
1/28/2018,-11.63
1/28/2018,-15.44
1/28/2018,-11.75
1/28/2018,-16
1/28/2018,-12.69
1/28/2018,-14.69
1/28/2018,-13.88
1/28/2018,-12.5
1/28/2018,-15.06
1/28/2018,-11.5
1/28/2018,-15.94
1/28/2018,-12.25
1/28/2018,-15.38
1/28/2018,-13.38
1/28/2018,-13.44
1/28/2018,-14.56
1/28/2018,-11.63
1/28/2018,-15.56
1/28/2018,-11.88
1/28/2018,-15.88
1/28/2018,-12.94
1/28/2018,-14.44
1/28/2018,-14
1/28/2018,-12.31
1/28/2018,-15.13
1/28/2018,-11.56
1/28/2018,-16
1/28/2018,-12.44
1/28/2018,-15.06
1/28/2018,-9.25
1/28/2018,-2.31
1/28/2018,-2.38
1/28/2018,-10.06
1/28/2018,-14
1/28/2018,-14.56
1/28/2018,-13.31
1/28/2018,-13.88
1/28/2018,-14
1/28/2018,-12.25
1/28/2018,-14.88
1/28/2018,-11.5
1/28/2018,-15.75
1/28/2018,-12.13
1/28/2018,-15.38
1/28/2018,-13.25
1/28/2018,-13.56
1/28/2018,-14.44
1/28/2018,-11.56
1/28/2018,-15.44
1/28/2018,-11.88
1/28/2018,-11.75
1/28/2018,-14.44
1/28/2018,-14.31
1/28/2018,-13.88
1/28/2018,-12.88
1/28/2018,-14.38
1/28/2018,-12.31
1/28/2018,-14.56
1/28/2018,-15.88
1/28/2018,-12.69
1/28/2018,-14.81
1/28/2018,-13.63
1/28/2018,-13
1/28/2018,-14.69
1/28/2018,-11.5
1/28/2018,-15.63
1/28/2018,-11.63
1/28/2018,-15.5
1/28/2018,-11.56
1/28/2018,-15.63
1/28/2018,-12
1/28/2018,-15.94
1/28/2018,-11.31
1/28/2018,-15.25
1/28/2018,-11.5
1/28/2018,-12.5
1/28/2018,-10.69
1/28/2018,-14.31
1/28/2018,-12.13
1/28/2018,-3.94
1/28/2018,0.25
1/28/2018,-5.5
1/28/2018,-10.56
1/28/2018,-12.5
1/28/2018,-12.81
1/28/2018,-14.94
1/28/2018,-14.94
1/28/2018,-9.81
1/28/2018,-10.44
1/28/2018,-10.88
1/28/2018,-13.13
1/28/2018,-13.44
1/28/2018,-14.25
1/28/2018,-15.25
1/28/2018,-15.19
1/28/2018,-12.19
1/28/2018,-14.88
1/28/2018,-13.88
1/28/2018,-12.94
1/28/2018,-15.5
1/28/2018,-11.44
1/28/2018,-14.5
1/28/2018,-15.69
1/28/2018,-11.56
1/28/2018,-14.88
1/28/2018,-12.25
1/28/2018,-13.81
1/28/2018,-14.88
1/28/2018,-12.63
1/28/2018,-15.38
1/28/2018,-15.06
1/28/2018,-11.63
1/28/2018,-14.31
1/28/2018,-13.56
1/28/2018,-13.31
1/28/2018,-15.44
1/28/2018,-12.31
1/28/2018,-15.13
1/28/2018,-11.88
1/28/2018,-14.13
1/28/2018,-13.75
1/28/2018,-13.31
1/28/2018,-15.19
1/28/2018,-12.25
1/28/2018,-15.63
1/28/2018,-11.88
1/28/2018,-14.75
1/28/2018,-12.5
1/28/2018,-4.31
1/28/2018,-0.13
1/28/2018,-3.88
1/28/2018,-4.69
1/28/2018,-8.56
1/28/2018,-6.63
1/28/2018,-10.13
1/28/2018,-12.38
1/28/2018,-12.25
1/28/2018,-13.06
1/28/2018,-14.25
1/28/2018,-15.13
1/28/2018,-13.56
1/28/2018,-13.25
1/28/2018,-12.5
1/28/2018,-14.88
1/28/2018,-12.56
1/28/2018,-12.63
1/28/2018,-14.31
1/28/2018,-14.44
1/28/2018,-13.19
1/28/2018,-15.81
1/28/2018,-11.38
1/28/2018,-14.06
1/28/2018,-15.5
1/28/2018,-10.94
1/28/2018,-13.5
1/28/2018,-15.56
1/28/2018,-11.38
1/28/2018,-14.63
1/28/2018,-13.13
1/28/2018,-13.5
1/28/2018,-15.69
1/28/2018,-11.63
1/28/2018,-14.69
1/28/2018,-15.69
1/28/2018,-10.75
1/28/2018,-13.88
1/28/2018,-15.06
1/28/2018,-15.06
1/28/2018,-12.5
1/28/2018,-13.5
1/28/2018,-15.69
1/28/2018,-11.75
1/28/2018,-15
1/28/2018,-12.19
1/28/2018,-13.63
1/28/2018,-15.38
1/28/2018,-10.06
1/28/2018,-2.94
1/28/2018,1.75
1/28/2018,-2.13
1/28/2018,-6.81
1/28/2018,-9.69
1/28/2018,-9.5
1/28/2018,-10.19
1/28/2018,-11.94
1/28/2018,-13.44
1/28/2018,-14.13
1/28/2018,-14.94
1/28/2018,-15.63
1/28/2018,-11.69
1/28/2018,-14.44
1/28/2018,-15.13
1/28/2018,-15.56
1/28/2018,-11.44
1/28/2018,-14.19
1/28/2018,-15.31
1/28/2018,-12.13
1/28/2018,-14.94
1/28/2018,-12.25
1/28/2018,-13.63
1/28/2018,-15.5
1/28/2018,-12.06
1/28/2018,-15.06
1/28/2018,-11.63
1/28/2018,-12.69
1/28/2018,-15
1/28/2018,-11.81
1/28/2018,-13.94
1/28/2018,-14.5
1/28/2018,-12.44
1/28/2018,-15.25
1/28/2018,-11.44
1/28/2018,-13.56
1/28/2018,-15.44
1/28/2018,-12.5
1/28/2018,-15.44
1/28/2018,-11.75
1/28/2018,-14.88
1/28/2018,-11.69
1/28/2018,-14.06
1/28/2018,-13.69
1/28/2018,-13.19
1/28/2018,-13.25
1/28/2018,-15.63
1/28/2018,-11.88
1/28/2018,-10.19
1/28/2018,-2.75
1/28/2018,-0.63
1/28/2018,-6.88
1/28/2018,-10.75
1/28/2018,-13.06
1/28/2018,-14.63
1/28/2018,-15.63
1/28/2018,-11.94
1/28/2018,-14.94
1/28/2018,-12.06
1/28/2018,-13.88
1/28/2018,-15.31
1/28/2018,-12.75
1/28/2018,-15.13
1/28/2018,-12.88
1/28/2018,-14.88
1/28/2018,-13.06
1/28/2018,-14.69
1/28/2018,-12.94
1/28/2018,-14.88
1/28/2018,-12.19
1/28/2018,-15.5
1/28/2018,-11.75
1/28/2018,-15.44
1/28/2018,-11.75
1/28/2018,-15.5
1/28/2018,-11.88
1/28/2018,-14.63
1/28/2018,-13.88
1/28/2018,-13.75
1/28/2018,-13.25
1/28/2018,-13.94
1/28/2018,-12.69
1/28/2018,-14.31
1/28/2018,-11.94
1/28/2018,-14.44
1/28/2018,-11.69
1/28/2018,-14.88
1/28/2018,-11.5
1/28/2018,-15.19
1/28/2018,-11.63
1/28/2018,-15.5
1/28/2018,-11.81
1/29/2018,-15.69
1/29/2018,-12.19
1/29/2018,-15.5
1/29/2018,-12.63
1/29/2018,-14.81
1/29/2018,-9.38
1/29/2018,-0.31
1/29/2018,-4.5
1/29/2018,-10.88
1/29/2018,-14.06
1/29/2018,-15
1/29/2018,-12.69
1/29/2018,-15.44
1/29/2018,-12.81
1/29/2018,-15.06
1/29/2018,-12.94
1/29/2018,-14.81
1/29/2018,-13.06
1/29/2018,-14.5
1/29/2018,-13.31
1/29/2018,-14.06
1/29/2018,-13.56
1/29/2018,-13.5
1/29/2018,-13.81
1/29/2018,-13.06
1/29/2018,-14.06
1/29/2018,-12.69
1/29/2018,-14.19
1/29/2018,-12.06
1/29/2018,-14.56
1/29/2018,-11.63
1/29/2018,-14.75
1/29/2018,-11.5
1/29/2018,-15
1/29/2018,-11.5
1/29/2018,-15.31
1/29/2018,-11.63
1/29/2018,-15.5
1/29/2018,-11.88
1/29/2018,-15.69
1/29/2018,-12.19
1/29/2018,-15.5
1/29/2018,-12.63
1/29/2018,-15.06
1/29/2018,-12.94
1/29/2018,-14.44
1/29/2018,-13.38
1/29/2018,-13.63
1/29/2018,-13.81
1/29/2018,-12.81
1/29/2018,-14.31
1/29/2018,-11.88
1/29/2018,-14.75
1/29/2018,-11.56
1/29/2018,-8.44
1/29/2018,0
1/29/2018,-6.38
1/29/2018,-11.88
1/29/2018,-14.69
1/29/2018,-12.75
1/29/2018,-13.75
1/29/2018,-13.63
1/29/2018,-13.63
1/29/2018,-13.63
1/29/2018,-13.75
1/29/2018,-13.19
1/29/2018,-14.06
1/29/2018,-12.44
1/29/2018,-14.44
1/29/2018,-11.75
1/29/2018,-14.81
1/29/2018,-11.5
1/29/2018,-15.19
1/29/2018,-11.63
1/29/2018,-15.63
1/29/2018,-12.81
1/29/2018,-15.19
1/29/2018,-13
1/29/2018,-15.69
1/29/2018,-12.25
1/29/2018,-15.69
1/29/2018,-12.44
1/29/2018,-15.31
1/29/2018,-12.94
1/29/2018,-14.44
1/29/2018,-13.63
1/29/2018,-13.44
1/29/2018,-14
1/29/2018,-12.56
1/29/2018,-14.44
1/29/2018,-11.75
1/29/2018,-15
1/29/2018,-11.56
1/29/2018,-15.56
1/29/2018,-11.88
1/29/2018,-15.69
1/29/2018,-12.5
1/29/2018,-14.94
1/29/2018,-13.25
1/29/2018,-11.88
1/29/2018,-14.31
1/29/2018,-14.69
1/29/2018,-6.88
1/29/2018,-5.19
1/29/2018,1.38
1/29/2018,-1.5
1/29/2018,-6.63
1/29/2018,-9.69
1/29/2018,-11.81
1/29/2018,-13.38
1/29/2018,-14.56
1/29/2018,-15.5
1/29/2018,-11.75
1/29/2018,-13.69
1/29/2018,-14.81
1/29/2018,-15.63
1/29/2018,-11.88
1/29/2018,-10.5
1/29/2018,-13.06
1/29/2018,-15
1/29/2018,-15.06
1/29/2018,-12.81
1/29/2018,-14.5
1/29/2018,-15.88
1/29/2018,-11.94
1/29/2018,-14.94
1/29/2018,-14.06
1/29/2018,-13
1/29/2018,-15.56
1/29/2018,-11.38
1/29/2018,-14.63
1/29/2018,-13.38
1/29/2018,-13.56
1/29/2018,-15.5
1/29/2018,-12.5
1/29/2018,-15.63
1/29/2018,-11.56
1/29/2018,-14.94
1/29/2018,-12.25
1/29/2018,-14.06
1/29/2018,-14.5
1/29/2018,-13.13
1/29/2018,-15.81
1/29/2018,-12.19
1/29/2018,-15.63
1/29/2018,-11.63
1/29/2018,-15.25
1/29/2018,-11.5
1/29/2018,-14.88
1/29/2018,-11.31
1/29/2018,-14.25
1/29/2018,-14.94
1/29/2018,-8.69
1/29/2018,0.38
1/29/2018,-4.69
1/29/2018,-9.94
1/29/2018,-12.63
1/29/2018,-14.5
1/29/2018,-14.5
1/29/2018,-15.81
1/29/2018,-11.38
1/29/2018,-12.75
1/29/2018,-15
1/29/2018,-15.56
1/29/2018,-12.5
1/29/2018,-15.5
1/29/2018,-15.81
1/29/2018,-11.94
1/29/2018,-11.44
1/29/2018,-11.69
1/29/2018,-13.63
1/29/2018,-14.88
1/29/2018,-15.5
1/29/2018,-11.44
1/29/2018,-15.19
1/29/2018,-9.69
1/29/2018,-13.63
1/29/2018,-15.19
1/29/2018,-11.88
1/29/2018,-13
1/29/2018,-15.69
1/29/2018,-11.56
1/29/2018,-15
1/29/2018,-12
1/29/2018,-14.19
1/29/2018,-15.25
1/29/2018,-12.69
1/29/2018,-15.88
1/29/2018,-12.5
1/29/2018,-15.63
1/29/2018,-11.5
1/29/2018,-14.81
1/29/2018,-15.44
1/29/2018,-11.38
1/29/2018,-14.81
1/29/2018,-11.38
1/29/2018,-14.5
1/29/2018,-13.69
1/29/2018,-14.94
1/29/2018,-15.94
1/29/2018,-10.13
1/29/2018,-4.06
1/29/2018,1.88
1/29/2018,-1.38
1/29/2018,-5.88
1/29/2018,-9.94
1/29/2018,-12.25
1/29/2018,-13.88
1/29/2018,-14.81
1/29/2018,-15.5
1/29/2018,-11.5
1/29/2018,-13.56
1/29/2018,-15.5
1/29/2018,-11.31
1/29/2018,-14.31
1/29/2018,-14.94
1/29/2018,-12.69
1/29/2018,-12.31
1/29/2018,-14.31
1/29/2018,-15.69
1/29/2018,-14.44
1/29/2018,-12.19
1/29/2018,-13.44
1/29/2018,-15.13
1/29/2018,-15.44
1/29/2018,-12.56
1/29/2018,-15.5
1/29/2018,-9.81
1/29/2018,-13.19
1/29/2018,-15.75
1/29/2018,-11.25
1/29/2018,-13.31
1/29/2018,-12.75
1/29/2018,-15.06
1/29/2018,-10.81
1/29/2018,-12.75
1/29/2018,-15
1/29/2018,-13.75
1/29/2018,-10.69
1/29/2018,-13.75
1/29/2018,-15.44
1/29/2018,-10.81
1/29/2018,-11.13
1/29/2018,-14.38
1/29/2018,-15.44
1/29/2018,-12.31
1/29/2018,-15.44
1/29/2018,-10.88
1/29/2018,-14.06
1/29/2018,-13.94
1/29/2018,-6.19
1/29/2018,0.13
1/29/2018,-6
1/29/2018,-10.75
1/29/2018,-13.38
1/29/2018,-15
1/29/2018,-14.81
1/29/2018,-12.63
1/29/2018,-15.44
1/29/2018,-15
1/29/2018,-13.69
1/29/2018,-13.38
1/29/2018,-15.75
1/29/2018,-12.25
1/29/2018,-15.56
1/29/2018,-11.5
1/29/2018,-14.94
1/29/2018,-12.06
1/29/2018,-14.06
1/29/2018,-14.25
1/29/2018,-13.19
1/29/2018,-15.69
1/29/2018,-12.38
1/29/2018,-15.63
1/29/2018,-11.63
1/29/2018,-15.19
1/29/2018,-9.94
1/29/2018,-14.13
1/29/2018,-14.19
1/29/2018,-13.31
1/29/2018,-15.31
1/29/2018,-12.63
1/29/2018,-15.88
1/29/2018,-12
1/29/2018,-15.63
1/29/2018,-11.63
1/29/2018,-15.31
1/29/2018,-11.44
1/29/2018,-15.13
1/29/2018,-11.5
1/29/2018,-15
1/29/2018,-11.56
1/29/2018,-14.94
1/29/2018,-11.63
1/30/2018,-15.06
1/30/2018,-15.63
1/30/2018,-12.5
1/30/2018,-15.75
1/30/2018,-10.63
1/30/2018,-3.38
1/30/2018,-3.75
1/30/2018,-10.13
1/30/2018,-13.5
1/30/2018,-15.5
1/30/2018,-11.38
1/30/2018,-14.5
1/30/2018,-13.06
1/30/2018,-13.94
1/30/2018,-13.81
1/30/2018,-13.69
1/30/2018,-14.31
1/30/2018,-13.44
1/30/2018,-14.63
1/30/2018,-13.38
1/30/2018,-14.69
1/30/2018,-13.31
1/30/2018,-14.69
1/30/2018,-13.38
1/30/2018,-14.69
1/30/2018,-13.31
1/30/2018,-14.81
1/30/2018,-13.19
1/30/2018,-15
1/30/2018,-13.06
1/30/2018,-15.19
1/30/2018,-12.94
1/30/2018,-15.31
1/30/2018,-12.88
1/30/2018,-11.88
1/30/2018,-15.75
1/30/2018,-11.81
1/30/2018,-15.75
1/30/2018,-11.88
1/30/2018,-15.75
1/30/2018,-11.81
1/30/2018,-15.75
1/30/2018,-11.88
1/30/2018,-15.75
1/30/2018,-11.88
1/30/2018,-15.75
1/30/2018,-11.88
1/30/2018,-15.81
1/30/2018,-11.88
1/30/2018,-15.81
1/30/2018,-11.94
1/30/2018,-15.88
1/30/2018,-11.06
1/30/2018,-4.81
1/30/2018,-2.63
1/30/2018,-9.63
1/30/2018,-13.5
1/30/2018,-15.63
1/30/2018,-11.63
1/30/2018,-15.31
1/30/2018,-11.5
1/30/2018,-15.13
1/30/2018,-11.5
1/30/2018,-15.13
1/30/2018,-11.56
1/30/2018,-15.19
1/30/2018,-11.56
1/30/2018,-15.31
1/30/2018,-11.56
1/30/2018,-15.5
1/30/2018,-11.69
1/30/2018,-15.63
1/30/2018,-11.75
1/30/2018,-15.81
1/30/2018,-12
1/30/2018,-13.88
1/30/2018,-15.81
1/30/2018,-12.69
1/30/2018,-15.88
1/30/2018,-12.31
1/30/2018,-15.88
1/30/2018,-12.06
1/30/2018,-15.5
1/30/2018,-11.69
1/30/2018,-15.69
1/30/2018,-11.88
1/30/2018,-15.88
1/30/2018,-12.06
1/30/2018,-12.75
1/30/2018,-13.63
1/30/2018,-15
1/30/2018,-13.38
1/30/2018,-13.94
1/30/2018,-14.06
1/30/2018,-13.44
1/30/2018,-14.13
1/30/2018,-13
1/30/2018,-14.31
1/30/2018,-12.69
1/30/2018,-14.5
1/30/2018,-12.44
1/30/2018,-12.44
1/30/2018,-6.25
1/30/2018,-0.25
1/30/2018,-7
1/30/2018,-11.69
1/30/2018,-14.25
1/30/2018,-14.06
1/30/2018,-12.19
1/30/2018,-14.19
1/30/2018,-15
1/30/2018,-12.88
1/30/2018,-15.63
1/30/2018,-12.38
1/30/2018,-15.63
1/30/2018,-11.63
1/30/2018,-13.94
1/30/2018,-14.81
1/30/2018,-5.13
1/30/2018,-9.81
1/30/2018,-12.5
1/30/2018,-14.06
1/30/2018,-15.56
1/30/2018,-11.5
1/30/2018,-14.63
1/30/2018,-13.06
1/30/2018,-13.88
1/30/2018,-14.44
1/30/2018,-13.31
